#X,Tire_fl->fzcp_Force(abs),Tire_fl->fycp_Force(abs),Tire_fl->fxcp_Force(abs),Tire_rr->fzcp_Force(abs),Tire_rr->fycp_Force(abs),Tire_rr->fxcp_Force(abs),Tire_fr->fzcp_Force(abs),Tire_fr->fycp_Force(abs),Tire_fr->fxcp_Force(abs),Tire_rl->fzcp_Force(abs),Tire_rl->fycp_Force(abs),Tire_rl->fxcp_Force(abs)
#Time(sec),Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real,Force(N)_Real
1.200000E+01,3239.843994,-21.886679,-58.948147,4361.583496,-32.924229,288.730499,3508.763428,110.987900,-56.714733,4491.623047,79.109230,274.856232
1.201000E+01,3332.124512,-11.188206,-16.150927,4399.186035,-31.801834,292.997498,3369.211182,115.557053,-81.820267,4442.039063,79.164314,240.979279
1.202000E+01,3445.345947,-6.308357,20.224842,4406.237793,-32.335030,295.168701,3260.792725,110.250931,-100.714668,4366.270996,77.613045,216.617416
1.203000E+01,3554.088867,-8.850838,41.513634,4381.382813,-34.659492,296.390625,3206.863525,96.716560,-108.933357,4281.264648,74.892853,208.333664
1.204000E+01,3633.975830,-18.623966,43.475578,4330.467773,-38.516697,298.492188,3219.414307,77.549614,-102.579475,4205.845215,71.764130,220.202988
1.205000E+01,3666.584473,-33.554375,24.490417,4264.793457,-42.908394,298.622070,3296.795898,56.264397,-82.814690,4157.097168,68.793839,247.617340
1.206000E+01,3644.541016,-49.882004,-10.275667,4199.675293,-46.721733,296.605408,3422.332275,37.003540,-52.959148,4146.566406,66.614594,284.693085
1.207000E+01,3573.320557,-63.274403,-50.909813,4149.825195,-49.001530,293.843994,3567.472412,24.247488,-19.062611,4176.746094,65.798286,324.393280
1.208000E+01,3469.944092,-70.543068,-87.580353,4126.344727,-49.231529,290.791077,3698.562744,21.619621,9.444035,4240.387207,66.507851,357.368134
1.209000E+01,3356.854004,-70.678802,-116.200867,4134.274414,-47.276684,285.587677,3786.328613,30.408031,22.439507,4323.087402,68.349754,373.146454
1.210000E+01,3258.343750,-63.993404,-127.852547,4171.809570,-44.039082,283.940491,3811.492432,48.484779,20.016474,4406.249512,71.219009,371.710022
1.211000E+01,3196.291748,-52.309814,-120.929039,4231.004395,-40.185760,285.205658,3768.329834,71.386024,4.026330,4470.967285,74.425117,352.016876
1.212000E+01,3185.287598,-38.128590,-98.341446,4298.464844,-36.340858,287.177979,3666.770996,93.354149,-21.610077,4502.146484,77.263481,318.738007
1.213000E+01,3228.430908,-24.014259,-64.095802,4358.580078,-33.232265,289.136505,3530.138428,109.166122,-51.865772,4492.838867,79.062332,278.877747
1.214000E+01,3315.812256,-12.605416,-24.028833,4397.832520,-31.438042,290.637543,3388.978027,115.630196,-80.068985,4445.847168,79.396370,241.347794
1.215000E+01,3428.721191,-6.292869,15.561899,4407.561035,-31.612547,294.827179,3273.403320,111.940979,-98.919838,4371.639160,78.390991,217.571533
1.216000E+01,3541.090088,-7.442500,39.809124,4384.795898,-33.621979,296.892944,3209.907959,99.606445,-107.992523,4286.685059,75.951622,208.410110
1.217000E+01,3626.784180,-16.280296,44.015854,4334.590332,-37.279312,297.827423,3213.382080,81.146652,-104.577171,4210.287109,72.760231,217.598846
1.218000E+01,3666.600342,-30.848879,27.043419,4268.817383,-41.789093,297.893921,3283.272705,59.933235,-87.257332,4159.710449,69.584541,243.873947
1.219000E+01,3651.891602,-47.365921,-5.424812,4202.329590,-46.011456,296.856781,3404.502197,39.919647,-57.355057,4146.426758,67.171204,281.854675
1.220000E+01,3586.178467,-61.621357,-45.743488,4150.787109,-48.783134,294.131226,3549.281494,25.850077,-23.498556,4174.055176,65.951103,321.996643
1.221000E+01,3484.939697,-70.203598,-84.800652,4125.556641,-49.384991,289.444824,3684.373047,21.596495,5.026340,4236.050293,66.127419,354.434998
1.222000E+01,3369.926270,-71.351036,-112.498749,4131.738770,-48.055466,287.424164,3779.992920,28.521807,22.640577,4318.457031,67.876289,374.635498
1.223000E+01,3267.045654,-65.561188,-126.263901,4168.421387,-44.977859,285.367706,3813.565918,45.512074,22.469137,4402.174316,70.562263,373.579498
1.224000E+01,3199.720215,-54.477192,-123.239914,4227.603027,-40.931515,284.447296,3777.369385,68.164215,6.647830,4467.652832,73.748497,353.647156
1.225000E+01,3182.286865,-40.319759,-102.243408,4296.134277,-36.837605,286.048584,3680.524414,90.723991,-19.111893,4500.634277,76.773567,319.893250
1.226000E+01,3219.744873,-25.736261,-67.912048,4358.030762,-33.380383,288.680145,3545.013184,107.692207,-48.746159,4493.317871,78.942268,280.115723
